gesprek_id,datum_id,gemeente_id,instroomtype_id,voltooid,match_getoond,duur_minuten,leefstijlscore_totaal,score_voeding,score_beweging,score_ontspanning,score_slaap,score_verbinding,score_middelen
2141,931,4,1,False,False,6,,,,,,,
2142,187,2,2,False,False,17,,,,,,,
2143,203,5,3,True,True,24,6.23,2.8,8.8,5.9,6.7,7.3,5.9
2144,263,1,1,True,True,31,5.9,4.6,3.4,7.6,6.5,9.6,3.7
2145,1083,2,1,False,False,11,,,,,,,
2146,882,2,3,True,False,27,6.13,6.3,6.9,4.6,6.2,4.4,8.4
2147,298,3,1,True,False,36,5.95,7.1,5.8,3.8,4.8,6.2,8.0
2148,88,2,3,False,False,9,,,,,,,
2149,151,3,4,True,False,25,5.72,6.9,5.7,6.6,6.2,2.9,6.0
2150,985,5,2,True,True,16,5.98,5.4,7.5,4.4,6.8,5.4,6.4
2151,676,1,2,True,True,43,5.75,4.3,8.5,5.1,6.7,4.3,5.6
2152,831,5,1,True,True,20,4.43,4.9,2.3,5.9,6.9,2.5,4.1
2153,729,5,1,True,True,49,5.0,7.7,2.3,4.3,5.3,6.3,4.1
2154,658,2,2,True,True,32,4.87,5.9,5.2,3.8,5.2,1.6,7.5
2155,442,2,2,True,False,34,5.35,5.1,6.2,5.9,6.5,3.8,4.6
2156,749,1,5,True,False,23,6.87,7.1,9.1,4.2,3.7,7.9,9.2
2157,1006,2,5,True,False,41,4.7,3.3,1.7,6.9,3.9,6.3,6.1
2158,1082,1,4,True,False,47,5.22,4.0,5.7,6.1,2.7,6.2,6.6
2159,48,4,1,False,False,9,,,,,,,
2160,48,2,3,True,True,32,4.72,7.7,2.6,5.0,6.9,2.1,4.0
2161,909,5,1,True,False,37,6.05,4.2,8.8,5.8,4.9,8.9,3.7
2162,693,2,2,True,True,25,6.98,5.5,7.6,9.3,5.9,6.9,6.7
2163,717,2,3,True,False,31,5.93,8.0,6.8,6.7,3.5,7.2,3.4
2164,362,2,2,True,True,17,6.23,7.6,7.9,2.8,7.2,5.9,6.0
2165,869,1,3,True,True,50,6.05,6.4,4.1,8.4,7.4,4.6,5.4
2166,556,5,1,True,True,33,5.37,5.6,2.9,2.5,8.3,7.0,5.9
2167,1067,1,3,True,False,23,5.88,6.1,3.9,5.3,8.4,4.4,7.2
2168,1019,2,1,True,False,27,6.38,4.9,5.4,6.8,8.2,5.3,7.7
2169,451,3,1,True,False,56,4.75,5.9,5.2,1.7,6.8,4.6,4.3
2170,268,4,1,True,True,38,6.18,5.9,7.0,5.0,6.4,7.4,5.4
2171,226,2,2,True,True,35,5.48,2.0,4.6,7.6,6.8,5.7,6.2
2172,841,4,1,False,False,8,,,,,,,
2173,82,3,2,True,True,24,5.87,5.1,8.1,4.1,6.0,4.1,7.8
2174,364,3,1,False,False,12,,,,,,,
2175,171,2,1,True,True,49,5.8,2.0,7.9,7.8,5.9,4.8,6.4
2176,95,3,1,True,True,34,6.9,6.5,7.3,7.7,5.1,8.3,6.5
2177,482,3,3,False,False,15,,,,,,,
2178,143,4,1,False,False,9,,,,,,,
2179,993,5,5,True,False,45,6.12,9.7,4.4,5.1,5.0,3.9,8.6
2180,704,3,1,True,True,30,6.62,7.8,7.4,8.5,7.0,4.0,5.0
2181,743,2,2,True,True,30,5.18,6.3,4.2,4.3,2.1,6.2,8.0
2182,335,5,1,True,True,28,5.43,3.4,6.6,4.9,4.2,4.9,8.6
2183,25,2,1,True,False,32,5.98,5.8,6.6,8.4,7.5,2.5,5.1
2184,30,3,1,False,False,5,,,,,,,
2185,935,1,3,True,True,14,7.1,6.5,5.7,9.3,5.4,7.9,7.8
2186,6,4,1,True,False,44,6.18,7.8,4.0,7.4,6.6,4.7,6.6
2187,662,5,1,False,False,9,,,,,,,
2188,1003,5,1,False,False,7,,,,,,,
2189,966,1,1,True,True,21,6.55,4.0,9.2,6.1,7.7,5.8,6.5
2190,639,2,1,True,False,13,7.08,9.0,5.1,7.1,7.6,8.7,5.0
2191,556,4,1,True,True,20,6.58,7.2,7.9,4.4,4.3,8.2,7.5
2192,498,2,2,True,True,35,5.57,7.6,1.8,7.1,6.2,3.3,7.4
2193,828,3,2,True,True,25,5.13,3.6,3.9,5.4,7.1,5.4,5.4
2194,654,4,1,True,True,18,6.18,7.9,7.1,7.3,8.4,4.1,2.3
2195,54,5,2,True,False,57,5.23,7.4,5.4,3.4,5.7,3.1,6.4
2196,186,3,3,True,False,28,5.48,8.5,3.3,6.2,4.6,4.8,5.5
2197,1027,5,3,True,True,43,7.95,5.6,9.4,7.2,8.9,6.8,9.8
2198,940,3,5,True,False,28,4.52,6.0,6.2,4.9,1.5,2.0,6.5
2199,296,2,3,True,False,28,4.72,6.3,3.4,2.9,3.3,7.2,5.2
2200,519,4,4,True,True,44,6.08,6.9,8.5,6.8,4.7,1.6,8.0
2201,656,2,4,True,True,21,7.12,9.7,3.4,8.7,5.8,8.3,6.8
2202,1007,4,1,True,True,21,5.3,3.9,5.2,5.7,5.7,6.1,5.2
2203,316,2,2,True,True,37,6.42,6.4,6.5,6.2,7.6,5.1,6.7
2204,718,3,5,True,True,35,5.43,6.3,2.2,3.3,8.3,7.0,5.5
2205,748,2,2,True,True,32,7.0,7.6,7.3,9.6,5.2,5.2,7.1
2206,585,1,4,True,True,20,5.3,2.9,7.2,3.9,3.1,7.6,7.1
2207,58,1,1,True,True,32,6.37,5.6,5.2,4.4,6.3,8.2,8.5
2208,825,4,4,True,True,29,5.62,4.9,4.2,8.1,6.8,3.2,6.5
2209,131,4,1,True,True,35,5.65,5.8,3.1,4.8,6.2,6.1,7.9
2210,610,2,1,True,False,26,5.07,5.4,3.2,6.7,5.5,5.1,4.5
2211,188,5,3,True,False,24,5.85,8.1,5.5,4.3,4.4,9.2,3.6
2212,1092,2,2,True,True,20,6.77,5.1,6.1,8.8,7.2,4.0,9.4
2213,599,3,2,False,False,12,,,,,,,
2214,534,3,1,True,False,34,6.25,5.5,5.7,7.2,6.8,6.8,5.5
2215,327,2,4,True,True,45,4.12,3.2,3.8,6.8,4.0,2.0,4.9
2216,959,2,1,True,True,41,5.05,3.7,8.1,2.0,6.1,4.9,5.5
2217,457,5,1,False,False,9,,,,,,,
2218,650,1,1,True,True,51,6.25,4.7,7.0,6.6,7.6,6.1,5.5
2219,236,3,1,True,False,39,6.68,3.3,7.7,8.0,8.4,6.8,5.9
2220,865,2,4,True,True,25,5.68,8.7,1.8,6.6,5.4,6.4,5.2
2221,465,2,5,True,True,19,5.97,6.6,3.2,7.4,6.7,7.8,4.1
2222,693,5,4,True,True,50,5.47,7.6,4.8,5.3,5.6,5.3,4.2
2223,78,1,3,True,True,27,6.1,8.2,7.9,4.9,6.5,5.8,3.3
2224,23,5,3,False,False,12,,,,,,,
2225,842,4,4,True,True,12,5.92,7.1,4.6,7.8,7.0,4.2,4.8
2226,155,5,1,True,True,34,6.02,4.6,5.1,6.3,7.3,4.9,7.9
2227,857,1,1,True,True,23,5.63,5.6,6.4,5.6,4.7,7.2,4.3
2228,701,2,2,True,True,31,7.4,6.6,7.2,8.0,7.4,8.7,6.5
2229,51,2,1,True,True,21,5.63,3.8,2.3,8.7,6.4,5.4,7.2
2230,442,1,2,True,True,46,7.17,7.5,6.5,5.7,7.8,7.6,7.9
2231,948,3,2,True,True,17,5.33,4.1,2.9,4.8,7.3,5.2,7.7
2232,230,1,4,True,True,31,5.77,3.1,7.0,4.8,8.7,5.4,5.6
2233,784,5,2,True,True,34,5.73,3.1,7.4,5.0,7.2,5.5,6.2
2234,910,3,2,False,False,10,,,,,,,
2235,899,2,1,False,False,2,,,,,,,
2236,984,1,2,False,False,5,,,,,,,
2237,163,2,2,True,False,16,5.98,7.9,8.2,3.9,4.9,6.4,4.6
2238,899,3,1,True,False,13,6.68,6.5,6.3,8.5,4.8,8.9,5.1
2239,486,3,1,True,True,33,6.55,6.1,8.5,6.1,9.0,5.0,4.6
2240,406,5,3,True,False,39,6.95,8.8,6.3,6.6,5.7,7.6,6.7
2241,36,3,2,True,True,14,6.43,7.9,4.3,6.4,7.3,2.8,9.9
2242,216,3,1,True,False,40,5.38,5.1,4.5,5.1,8.0,3.7,5.9
2243,582,3,3,False,False,13,,,,,,,
2244,542,1,1,True,False,29,5.25,4.4,6.1,3.1,2.6,7.5,7.8
2245,295,2,2,True,True,31,6.53,7.0,2.6,9.6,4.5,7.3,8.2
2246,999,1,2,True,False,24,5.35,3.0,6.7,7.7,3.2,6.8,4.7
2247,179,4,1,False,False,6,,,,,,,
2248,114,3,1,True,True,22,5.18,5.9,2.0,6.9,4.3,4.3,7.7
2249,380,2,4,True,False,11,6.02,8.5,4.2,6.2,7.4,4.3,5.5
2250,412,2,1,True,True,24,6.55,4.5,8.3,7.2,2.9,7.5,8.9
2251,1088,5,3,True,False,25,5.02,3.6,1.9,3.4,8.4,6.6,6.2
2252,991,1,4,True,True,52,6.58,4.8,6.1,7.0,6.9,5.5,9.2
2253,34,2,5,True,False,50,5.9,6.3,6.0,7.5,6.7,3.8,5.1
2254,527,1,4,True,False,44,7.35,5.8,8.6,7.3,7.3,7.9,7.2
2255,509,4,5,True,True,17,5.88,2.7,6.7,6.6,6.4,7.0,5.9
2256,44,2,4,True,True,43,5.43,7.0,6.5,5.3,2.7,4.8,6.3
2257,655,5,4,True,True,20,7.67,9.5,7.5,7.5,9.1,6.2,6.2
2258,225,5,1,True,True,31,6.45,5.6,5.3,5.6,8.6,7.0,6.6
2259,677,2,1,False,False,2,,,,,,,
2260,977,1,4,True,False,27,4.72,4.0,5.6,4.0,6.7,4.5,3.5
2261,527,4,4,True,True,45,5.4,7.9,3.4,4.4,5.9,6.4,4.4
2262,1096,2,1,True,True,27,6.18,7.2,5.8,5.0,5.2,8.7,5.2
2263,772,5,3,True,True,36,5.55,6.6,4.9,5.1,3.6,5.3,7.8
2264,56,5,1,True,False,44,6.23,7.2,6.4,3.8,6.7,8.1,5.2
2265,946,3,2,True,True,40,5.28,5.1,6.6,3.7,6.7,4.2,5.4
2266,541,3,1,True,False,34,5.58,8.0,4.0,3.8,9.4,4.2,4.1
2267,713,1,3,True,True,46,7.8,7.8,9.5,7.1,7.0,7.4,8.0
2268,1025,5,1,True,False,42,6.12,5.3,6.4,5.3,7.7,5.8,6.2
2269,509,2,1,True,False,49,5.35,7.0,3.2,2.6,4.7,7.9,6.7
2270,806,4,1,False,False,7,,,,,,,
2271,819,5,2,True,True,50,5.75,2.6,4.3,8.7,6.7,8.8,3.4
2272,160,2,5,True,True,25,6.98,7.9,8.2,4.6,8.1,5.7,7.4
2273,656,5,1,True,True,24,6.03,4.2,8.6,6.0,6.5,4.1,6.8
2274,660,4,1,True,False,57,5.07,2.9,5.8,5.8,3.9,6.0,6.0
2275,473,4,4,True,False,33,5.3,4.8,5.0,9.3,3.4,3.7,5.6
2276,951,3,5,True,True,19,5.88,4.8,5.0,5.2,8.2,4.0,8.1
2277,317,2,2,False,False,11,,,,,,,
2278,268,3,2,True,True,43,4.08,4.8,3.7,5.2,3.4,2.2,5.2
2279,605,5,4,False,False,7,,,,,,,
2280,368,3,4,False,False,6,,,,,,,
2281,485,3,1,True,False,19,5.4,3.5,4.4,1.1,9.2,7.8,6.4
2282,718,1,3,False,False,12,,,,,,,
2283,693,5,1,False,False,8,,,,,,,
2284,686,2,4,True,True,36,4.22,3.8,3.2,6.0,2.4,5.3,4.6
2285,902,3,2,True,False,43,6.12,3.9,5.9,8.5,6.0,6.0,6.4
2286,281,1,1,True,False,40,5.97,7.4,1.5,8.6,7.7,3.8,6.8
2287,325,4,3,True,True,41,5.48,7.4,6.4,3.1,4.9,8.7,2.4
2288,1059,4,5,True,True,13,5.12,4.7,3.8,3.8,6.1,6.7,5.6
2289,401,3,4,True,True,27,6.3,7.3,4.0,7.3,5.2,9.2,4.8
2290,214,3,1,False,False,8,,,,,,,
2291,1077,3,3,True,False,26,5.1,6.6,4.4,4.4,3.1,6.3,5.8
2292,604,2,2,True,True,20,5.8,2.1,7.2,5.7,6.5,7.0,6.3
2293,324,5,2,True,True,47,5.23,7.4,5.5,3.1,5.4,6.7,3.3
2294,820,4,1,True,False,26,5.97,5.1,6.8,5.2,5.4,5.5,7.8
2295,505,1,3,True,False,32,6.17,3.9,7.1,8.7,5.9,5.9,5.5
2296,162,1,4,True,True,31,6.65,7.0,9.2,4.7,6.1,6.6,6.3
2297,924,1,1,True,False,22,5.23,5.1,3.1,3.1,5.6,6.7,7.8
2298,705,5,2,False,False,7,,,,,,,
2299,124,3,2,True,True,48,5.48,8.0,2.9,6.0,9.4,3.4,3.2
2300,385,1,1,True,True,23,6.77,6.1,5.7,5.3,8.8,8.3,6.4
2301,431,2,4,True,True,46,5.63,4.5,5.5,3.1,6.4,7.6,6.7
2302,887,2,2,False,False,7,,,,,,,
2303,391,3,2,True,True,25,6.05,6.9,5.3,5.2,7.9,8.1,2.9
2304,1054,1,4,True,True,48,4.98,5.1,5.4,5.1,6.3,1.4,6.6
2305,1085,5,1,True,True,33,6.68,5.3,6.1,6.9,6.1,6.7,9.0
2306,477,1,4,True,True,45,5.53,2.6,4.1,9.3,8.9,2.0,6.3
2307,92,3,3,True,False,20,6.3,1.7,9.5,3.1,7.8,6.6,9.1
2308,452,4,5,False,False,4,,,,,,,
2309,853,1,1,True,True,33,6.27,7.3,6.5,6.7,7.7,8.2,1.2
2310,561,3,1,True,True,50,6.62,8.3,5.6,4.9,8.5,7.9,4.5
2311,551,2,1,True,True,42,6.95,6.6,6.7,6.4,6.5,6.6,8.9
2312,501,5,5,True,False,49,6.58,6.4,4.1,9.1,6.7,6.4,6.8
2313,918,3,2,True,True,32,5.73,5.5,7.0,5.3,5.1,6.9,4.6
2314,874,3,1,True,True,29,5.15,2.0,7.9,6.6,1.6,6.2,6.6
2315,746,4,1,True,True,37,6.43,5.7,5.8,8.0,6.1,5.0,8.0
2316,66,4,1,True,True,18,5.0,6.3,4.3,4.1,5.5,4.8,5.0
2317,227,4,1,True,False,29,5.45,6.4,3.0,8.4,3.0,9.7,2.2
2318,783,1,2,False,False,6,,,,,,,
2319,79,4,1,True,True,26,6.05,7.4,5.4,5.5,5.8,6.1,6.1
2320,395,2,1,True,False,19,7.48,6.0,6.9,8.2,7.7,9.2,6.9
2321,291,5,5,True,True,19,6.67,4.7,9.0,5.2,7.0,8.7,5.4
2322,14,2,2,True,False,29,6.97,8.4,7.8,8.8,5.1,2.7,9.0
2323,226,2,3,True,True,27,7.28,9.5,9.0,5.4,6.7,8.1,5.0
2324,618,2,4,False,False,6,,,,,,,
2325,156,2,1,True,True,45,6.72,8.0,4.2,5.8,7.6,8.4,6.3
2326,308,5,3,True,True,38,6.08,7.1,8.0,6.2,8.6,2.5,4.1
2327,239,4,2,True,True,27,5.5,5.0,3.8,7.0,5.9,5.1,6.2
2328,1020,4,1,True,True,23,4.55,3.3,3.3,3.9,5.3,6.1,5.4
2329,443,1,2,True,True,23,7.02,7.0,6.9,7.7,8.4,5.8,6.3
2330,224,2,2,False,False,11,,,,,,,
2331,1076,4,5,True,True,33,6.37,5.4,5.4,5.5,7.1,6.4,8.4
2332,295,5,1,True,True,27,6.63,8.5,9.6,3.7,4.4,6.3,7.3
2333,19,3,2,True,True,46,5.1,2.4,8.4,6.7,4.7,4.9,3.5
2334,763,4,3,True,False,45,6.73,8.5,8.8,3.5,9.1,4.5,6.0
2335,182,1,4,False,False,7,,,,,,,
2336,187,2,3,True,True,23,6.2,6.4,7.6,7.5,2.8,5.6,7.3
2337,489,3,1,True,False,43,5.35,6.1,5.0,6.4,4.9,7.3,2.4
2338,408,1,2,True,True,40,5.62,8.6,5.6,4.0,5.5,4.5,5.5
2339,438,3,4,True,True,37,6.5,5.0,4.7,7.8,6.7,7.5,7.3
2340,864,1,4,False,False,14,,,,,,,
2341,410,2,5,True,True,43,4.52,3.4,3.1,7.2,5.1,1.9,6.4
2342,1069,3,5,True,True,19,6.63,6.4,3.6,7.7,7.6,7.3,7.2
2343,225,2,4,True,False,35,5.5,4.8,7.4,5.0,3.2,9.2,3.4
2344,799,2,2,True,False,47,5.53,4.2,3.8,6.2,5.5,6.4,7.1
2345,750,5,2,False,False,15,,,,,,,
2346,1093,4,1,True,True,44,5.37,5.3,2.3,8.0,4.1,5.4,7.1
2347,317,2,1,True,True,38,4.77,5.3,3.9,4.9,2.8,8.4,3.3
2348,360,1,2,False,False,7,,,,,,,
2349,906,1,3,True,False,29,6.75,8.7,6.5,4.2,6.8,7.6,6.7
2350,485,3,1,True,False,12,6.78,5.4,3.4,8.1,8.2,8.6,7.0
2351,629,3,1,True,True,29,5.67,4.1,3.7,6.2,7.4,5.5,7.1
2352,500,5,5,True,True,20,4.7,4.6,3.2,1.9,4.2,9.0,5.3
2353,34,1,1,True,False,46,5.42,9.8,6.1,5.1,6.0,3.0,2.5
2354,779,3,1,True,True,25,6.02,7.2,7.9,3.0,4.2,3.8,10.0
2355,96,3,2,False,False,8,,,,,,,
2356,429,1,5,True,False,30,5.63,3.4,4.2,9.2,4.2,5.7,7.1
2357,994,5,1,True,True,19,5.62,5.2,5.0,6.8,4.1,7.5,5.1
2358,742,2,1,True,True,33,6.73,7.7,7.2,7.6,4.5,4.4,9.0
2359,628,5,1,True,True,33,4.35,3.4,3.3,5.9,3.5,5.1,4.9
2360,853,3,1,True,True,16,6.43,8.5,6.4,7.0,3.3,4.7,8.7
2361,708,5,1,True,True,28,6.18,7.9,5.1,3.3,8.2,7.1,5.5
2362,238,2,3,True,False,28,6.07,8.0,7.4,4.7,4.5,5.5,6.3
2363,753,2,3,True,True,36,5.75,3.1,5.4,6.5,7.6,4.8,7.1
2364,906,2,1,True,False,39,6.47,6.3,8.6,5.4,7.7,6.0,4.8
2365,917,4,2,True,True,16,4.72,4.8,6.9,7.8,3.6,1.7,3.5
2366,931,3,1,True,True,26,6.48,8.9,7.1,4.8,7.2,6.0,4.9
2367,887,4,1,True,True,48,6.32,6.1,5.0,7.9,2.2,7.6,9.1
2368,1027,4,1,False,False,2,,,,,,,
2369,385,5,1,True,True,26,4.82,5.2,6.2,4.4,3.7,4.6,4.8
2370,924,5,1,False,False,14,,,,,,,
2371,910,5,2,True,True,30,6.02,5.9,7.1,3.9,4.7,6.0,8.5
2372,1035,4,1,True,False,43,4.98,2.2,8.0,3.9,6.8,4.1,4.9
2373,572,5,1,True,False,28,6.68,4.9,7.2,6.4,6.5,7.7,7.4
2374,1088,1,2,True,True,21,5.4,3.3,5.7,6.3,5.8,6.5,4.8
2375,754,2,5,True,True,44,5.57,6.3,4.3,3.6,6.2,6.6,6.4
2376,837,4,2,True,True,46,5.87,6.4,6.1,8.1,6.3,5.1,3.2
2377,1033,4,1,True,True,31,6.4,4.5,7.8,8.0,5.8,4.8,7.5
2378,148,1,1,False,False,17,,,,,,,
2379,435,3,1,True,True,42,6.03,8.5,6.9,8.0,5.1,3.7,4.0
2380,687,2,1,True,False,49,5.77,3.9,6.5,3.4,5.8,7.8,7.2
2381,75,1,5,True,True,42,6.23,6.0,3.0,8.0,9.0,4.0,7.4
2382,459,5,1,True,True,28,5.63,8.2,3.4,5.1,3.6,5.9,7.6
2383,718,3,1,False,False,8,,,,,,,
2384,12,4,4,True,True,20,5.93,9.2,4.5,4.9,4.9,6.2,5.9
2385,503,1,3,False,False,5,,,,,,,
2386,251,4,3,True,True,25,6.43,5.6,7.2,2.7,6.5,6.7,9.9
2387,1080,5,5,True,True,36,6.65,6.8,7.0,7.9,6.5,4.9,6.8
2388,441,5,5,True,True,41,7.23,8.6,7.7,6.9,7.5,6.5,6.2
2389,128,5,1,False,False,9,,,,,,,
2390,819,5,1,True,True,26,6.03,4.8,4.9,5.7,6.4,8.9,5.5
2391,820,1,1,True,True,32,5.85,6.9,5.5,6.4,3.1,4.4,8.8
2392,46,3,1,True,True,19,5.2,1.6,5.7,8.3,7.2,5.1,3.3
2393,340,4,2,True,True,18,5.42,6.1,3.7,8.4,5.5,5.6,3.2
2394,878,2,1,False,False,5,,,,,,,
2395,288,4,1,True,True,53,6.43,7.5,6.6,7.2,9.4,3.0,4.9
2396,603,4,1,True,True,37,5.07,4.3,7.6,6.3,3.6,2.0,6.6
2397,531,1,1,True,False,49,5.98,2.5,5.3,8.6,7.0,4.6,7.9
2398,15,2,3,True,False,30,6.92,9.8,6.9,6.4,5.1,6.3,7.0
2399,959,2,4,True,True,31,5.55,5.0,5.7,6.1,4.7,3.1,8.7
2400,258,4,5,False,False,13,,,,,,,
2401,295,4,1,True,True,26,5.35,4.7,5.4,7.7,1.9,7.6,4.8
2402,611,2,5,False,False,8,,,,,,,
2403,971,3,4,False,False,2,,,,,,,
2404,511,2,3,False,False,10,,,,,,,
2405,822,1,5,True,True,49,5.87,6.4,4.8,8.5,6.8,4.4,4.3
2406,98,4,1,False,False,9,,,,,,,
2407,730,3,3,False,False,6,,,,,,,
2408,982,3,1,False,False,11,,,,,,,
2409,549,5,4,False,False,9,,,,,,,
2410,92,5,1,True,False,23,6.3,5.6,8.7,5.7,3.1,7.6,7.1
2411,686,2,3,True,False,39,6.83,9.9,8.2,6.9,4.3,6.1,5.6
2412,305,1,3,True,True,30,5.72,4.8,8.5,5.1,7.0,6.1,2.8
2413,60,3,3,True,True,27,4.78,4.2,9.6,2.6,4.7,3.3,4.3
2414,838,1,1,False,False,8,,,,,,,
2415,162,3,1,True,False,29,5.4,4.9,7.1,7.1,3.8,5.8,3.7
2416,204,5,1,True,True,22,4.57,2.0,3.3,6.1,5.5,4.6,5.9
2417,311,5,1,True,True,19,6.28,3.4,5.6,8.4,6.8,9.6,3.9
2418,737,5,1,True,False,36,5.4,7.5,4.0,6.1,5.2,6.0,3.6
2419,125,2,4,True,True,38,4.62,6.6,4.0,3.7,5.7,5.7,2.0
2420,176,2,2,True,True,29,6.23,9.2,6.2,4.2,7.4,4.9,5.5
2421,864,5,3,True,False,33,5.27,5.7,4.9,4.5,5.5,5.0,6.0
2422,544,2,3,True,True,24,5.33,4.4,6.3,6.6,2.3,4.5,7.9
2423,275,2,2,True,True,15,6.7,4.5,7.1,6.3,5.7,8.7,7.9
2424,253,3,1,True,True,22,4.9,6.6,8.0,2.5,8.0,2.4,1.9
2425,84,1,3,False,False,15,,,,,,,
2426,861,1,5,True,False,51,6.55,6.0,3.7,5.7,8.6,6.6,8.7
2427,848,1,3,True,True,30,6.1,7.3,4.1,8.5,3.6,7.9,5.2
2428,154,3,1,True,True,19,6.13,5.9,7.4,5.6,7.3,2.4,8.2
2429,929,3,2,True,True,18,5.87,6.0,6.8,7.2,5.1,5.1,5.0
2430,810,4,4,True,True,14,6.93,2.7,8.7,9.0,6.5,5.9,8.8
2431,163,1,3,True,False,22,5.53,4.0,6.3,5.7,3.4,6.9,6.9
2432,905,3,1,True,False,13,6.18,5.7,6.6,7.6,7.7,5.4,4.1
2433,372,2,2,True,True,42,5.42,3.6,6.9,7.1,2.7,6.3,5.9
2434,715,4,1,True,True,30,5.97,3.9,5.5,6.8,5.7,8.7,5.2
2435,452,2,4,False,False,7,,,,,,,
2436,407,4,2,True,False,30,5.95,6.4,3.2,8.6,5.0,6.6,5.9
2437,80,3,5,True,True,31,5.03,5.5,6.9,5.9,6.4,1.7,3.8
2438,980,3,4,True,False,34,6.12,7.8,1.6,7.2,6.6,7.8,5.7
2439,780,1,3,True,True,45,5.22,4.2,1.9,6.6,7.4,6.9,4.3
2440,463,2,1,True,True,45,6.22,5.7,4.0,6.3,8.6,5.4,7.3
2441,1030,3,2,True,False,44,5.92,8.5,4.0,8.9,6.9,5.7,1.5
2442,311,3,5,False,False,8,,,,,,,
2443,641,2,3,True,True,35,6.67,6.6,9.2,4.2,5.0,6.9,8.1
2444,510,4,1,False,False,6,,,,,,,
2445,313,2,2,True,True,36,5.45,5.9,3.1,6.5,6.6,7.7,2.9
2446,244,2,2,True,True,16,6.13,9.0,3.0,6.2,4.6,6.7,7.3
2447,201,3,2,False,False,10,,,,,,,
2448,1012,2,2,True,True,17,3.77,2.9,4.8,2.0,3.3,4.4,5.2
2449,334,3,2,True,False,20,6.95,8.1,6.5,8.7,3.7,8.3,6.4
2450,644,4,2,True,True,40,5.9,3.0,6.5,8.3,6.1,5.6,5.9
2451,1073,5,1,True,True,34,6.83,6.1,7.4,3.8,9.5,4.7,9.5
2452,928,3,1,False,False,12,,,,,,,
2453,814,4,2,True,True,39,5.78,3.7,7.5,2.6,7.7,5.9,7.3
2454,498,4,1,True,False,27,6.3,8.0,2.4,6.8,6.7,7.1,6.8
2455,220,1,1,True,False,27,6.1,6.6,9.1,5.6,6.9,4.5,3.9
2456,760,2,1,True,False,53,4.48,2.8,3.7,4.9,7.2,4.6,3.7
2457,270,1,4,False,False,8,,,,,,,
2458,562,1,4,True,False,51,5.9,4.7,6.5,6.3,4.9,8.9,4.1
2459,734,5,1,True,True,40,6.15,4.8,5.4,5.6,9.1,5.4,6.6
2460,76,2,2,False,False,7,,,,,,,
2461,67,5,2,True,True,38,5.65,4.9,6.9,7.0,3.6,5.0,6.5
2462,14,1,3,True,False,42,6.27,5.2,6.9,6.6,7.0,3.5,8.4
2463,537,3,3,True,True,22,7.05,6.5,7.6,4.2,8.3,8.7,7.0
2464,232,5,1,False,False,13,,,,,,,
2465,1041,5,2,False,False,9,,,,,,,
2466,721,1,4,True,True,39,7.15,6.7,6.5,4.6,8.6,8.6,7.9
2467,801,1,4,True,False,28,5.5,7.2,2.7,5.1,6.9,4.4,6.7
2468,595,5,1,True,True,30,7.2,6.4,8.4,8.3,4.2,7.6,8.3
2469,577,3,1,True,True,28,7.33,4.7,7.4,5.7,7.9,9.4,8.9
2470,170,1,2,True,False,24,3.9,2.4,3.6,5.6,1.9,5.4,4.5
2471,923,1,2,True,False,38,6.47,5.9,5.9,7.0,7.3,7.1,5.6
2472,173,3,2,True,True,13,4.93,8.1,3.7,5.1,3.1,4.7,4.9
2473,1087,1,4,True,True,15,5.4,4.6,5.4,6.0,5.5,6.9,4.0
2474,339,1,1,True,True,30,5.33,6.9,4.4,5.0,3.1,4.9,7.7
2475,122,1,3,True,True,29,6.77,4.5,9.2,2.8,9.0,7.3,7.8
2476,259,5,2,True,False,21,5.03,7.9,3.3,4.1,7.5,3.7,3.7
2477,367,2,2,True,False,24,5.27,5.6,5.6,3.2,4.3,7.2,5.7
2478,714,1,2,True,True,30,5.42,3.5,2.9,1.6,8.2,7.5,8.8
2479,138,4,4,True,True,42,5.07,3.6,4.0,7.6,3.2,4.7,7.3
2480,955,4,4,True,False,30,5.48,7.2,5.0,4.9,4.4,3.7,7.7
2481,332,1,5,True,True,35,5.87,4.6,3.6,8.0,6.6,6.3,6.1
2482,657,5,1,False,False,10,,,,,,,
2483,181,2,1,True,True,16,5.7,7.4,4.6,4.9,7.7,6.7,2.9
2484,991,5,1,True,False,42,4.65,7.4,4.1,3.6,6.3,4.9,1.6
2485,862,5,3,True,True,25,5.98,4.4,6.5,5.0,6.0,4.6,9.4
2486,974,1,1,True,True,34,4.33,5.8,5.3,1.3,4.6,4.1,4.9
2487,544,4,4,True,True,17,6.38,2.0,8.7,7.6,8.1,5.6,6.3
2488,958,2,4,True,True,20,6.43,4.8,6.7,9.1,8.0,3.9,6.1
2489,223,2,1,True,True,19,6.05,4.7,4.8,6.0,7.1,6.9,6.8
2490,650,3,1,False,False,8,,,,,,,
2491,1030,4,1,True,False,26,6.35,8.4,4.8,3.2,8.3,6.0,7.4
2492,590,1,5,True,False,33,5.52,7.5,5.3,2.6,4.1,5.2,8.4
2493,664,5,1,True,True,16,7.07,8.3,6.5,6.2,7.2,8.8,5.4
2494,86,1,1,False,False,14,,,,,,,
2495,776,1,2,True,True,14,3.95,2.6,5.2,4.3,7.0,2.4,2.2
